Date;Opérateur;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;Secteur d'activité;Statut;Consommation Journalière (MWh PCS 0°C)
2022-03-12;NaTran;17840.0;17626.0;17648.0;17740.0;17634.0;17180.0;16219.0;15553.0;15083.0;15389.0;16500.0;19030.0;20076.0;20896.0;20832.0;20591.0;19938.0;18738.0;16609.0;15560.0;15091.0;14027.0;13612.0;13747.0;Industriel;Définitif;413159.0
2022-03-09;NaTran;26988.0;27216.0;27056.0;26132.0;22473.0;19112.0;18706.0;18296.0;18864.0;18887.0;19792.0;23640.0;25483.0;25807.0;25735.0;24755.0;24647.0;22379.0;19631.0;18361.0;17291.0;17472.0;17952.0;19622.0;Industriel;Définitif;526296.0
2022-03-03;NaTran;25914.0;26302.0;26673.0;25974.0;24514.0;23708.0;22900.0;22421.0;21899.0;23282.0;24270.0;26065.0;25912.0;26400.0;26359.0;24584.0;23396.0;22946.0;20296.0;20483.0;20928.0;20947.0;21205.0;22671.0;Industriel;Définitif;570047.0
2022-02-28;NaTran;27600.0;29444.0;29332.0;29048.0;27326.0;25178.0;24081.0;23407.0;22943.0;23004.0;24159.0;27489.0;28425.0;29205.0;29271.0;28737.0;28331.0;28054.0;26917.0;25806.0;26268.0;26401.0;26287.0;27109.0;Industriel;Définitif;643822.0
2022-02-26;NaTran;23850.0;23378.0;23591.0;23404.0;23069.0;21631.0;19600.0;18297.0;18104.0;18343.0;19655.0;22696.0;24178.0;24383.0;23342.0;22704.0;22737.0;20583.0;18750.0;16876.0;16861.0;16933.0;16665.0;16797.0;Industriel;Définitif;496425.0
2022-02-24;NaTran;21027.0;21416.0;21734.0;20936.0;19980.0;19386.0;18414.0;16981.0;16552.0;16883.0;17006.0;17140.0;17996.0;18171.0;18293.0;18278.0;18301.0;18310.0;17829.0;17225.0;16723.0;16674.0;16892.0;17132.0;Industriel;Définitif;439282.0
2022-02-20;NaTran;15195.0;15148.0;15003.0;14928.0;14903.0;14634.0;14437.0;14485.0;14477.0;14409.0;14580.0;14531.0;14682.0;14799.0;14808.0;14844.0;14814.0;14838.0;14976.0;15175.0;15295.0;15387.0;15602.0;15858.0;Industriel;Définitif;357807.0
2022-02-09;NaTran;26585.0;27261.0;27477.0;26978.0;26324.0;25553.0;25383.0;24945.0;24621.0;24702.0;24917.0;25257.0;26089.0;26398.0;26404.0;25857.0;25993.0;26216.0;25874.0;25224.0;24536.0;24231.0;23640.0;24013.0;Industriel;Définitif;614479.0
2022-02-08;NaTran;26619.0;27234.0;27908.0;27656.0;26714.0;26379.0;25224.0;25272.0;25232.0;25367.0;25568.0;25982.0;25970.0;26436.0;26264.0;25782.0;25807.0;26318.0;25826.0;25720.0;25715.0;25576.0;25319.0;25612.0;Industriel;Définitif;625502.0
2022-02-06;NaTran;16581.0;16588.0;16768.0;17299.0;17135.0;17476.0;17329.0;17421.0;17252.0;17135.0;17506.0;17511.0;17731.0;17689.0;17700.0;17657.0;17623.0;17716.0;17792.0;18076.0;18481.0;18877.0;19450.0;21390.0;Industriel;Définitif;426184.0
2022-02-05;NaTran;20821.0;20862.0;21049.0;21465.0;20620.0;20227.0;18865.0;18025.0;18207.0;18807.0;19516.0;21216.0;21904.0;21761.0;20699.0;19696.0;19664.0;19312.0;17807.0;17351.0;16974.0;16792.0;16568.0;16562.0;Industriel;Définitif;464768.0
2022-01-26;NaTran;27451.0;27983.0;28145.0;27918.0;27737.0;27797.0;27754.0;27227.0;27131.0;27196.0;27049.0;27295.0;27867.0;28547.0;28258.0;27679.0;27355.0;27026.0;27627.0;28070.0;27879.0;27067.0;27102.0;27818.0;Industriel;Définitif;662975.0
2022-01-23;NaTran;26539.0;26970.0;27185.0;27228.0;27115.0;27095.0;26578.0;26350.0;26098.0;26215.0;26429.0;26808.0;27090.0;27247.0;27370.0;27116.0;27076.0;26789.0;26882.0;27218.0;27692.0;28103.0;27900.0;27264.0;Industriel;Définitif;648356.0
2022-01-22;NaTran;27973.0;27751.0;27776.0;28299.0;27934.0;27799.0;27812.0;27484.0;27358.0;27062.0;26964.0;26971.0;27544.0;28062.0;27696.0;27358.0;27391.0;27650.0;27370.0;27180.0;26448.0;25695.0;25755.0;26012.0;Industriel;Définitif;655341.0
2022-01-16;NaTran;26949.0;27410.0;26771.0;26828.0;26893.0;26695.0;26474.0;26498.0;26941.0;27059.0;26591.0;27045.0;27358.0;27617.0;27656.0;27479.0;27226.0;27191.0;27181.0;26981.0;26967.0;25689.0;25598.0;27352.0;Industriel;Définitif;646447.0
2022-01-11;NaTran;28564.0;29245.0;29717.0;29177.0;28813.0;28351.0;27751.0;27952.0;27865.0;28130.0;28247.0;28952.0;29409.0;29337.0;29041.0;28597.0;28875.0;28728.0;28058.0;27929.0;27958.0;27302.0;27250.0;28422.0;Industriel;Définitif;683668.0
2022-01-09;NaTran;16813.0;16852.0;16868.0;17032.0;17206.0;17991.0;18935.0;19110.0;19605.0;20914.0;22379.0;24324.0;25860.0;26169.0;26096.0;25922.0;26241.0;26036.0;24156.0;22898.0;22827.0;23408.0;23633.0;26457.0;Industriel;Définitif;527732.0
2022-01-04;NaTran;21154.0;22847.0;24906.0;25267.0;25420.0;25123.0;24766.0;24093.0;23954.0;24313.0;23598.0;24556.0;24817.0;23293.0;21890.0;18935.0;17921.0;17123.0;16866.0;16967.0;17038.0;17147.0;17327.0;17562.0;Industriel;Définitif;516884.0
2021-12-23;NaTran;27874.0;27079.0;27072.0;27592.0;27686.0;27250.0;27291.0;27072.0;26829.0;26937.0;26598.0;26112.0;24366.0;24305.0;25179.0;26155.0;25690.0;23365.0;21783.0;20332.0;20390.0;20062.0;19389.0;19378.0;Industriel;Définitif;595786.0
2021-12-22;NaTran;30036.0;30631.0;30912.0;30733.0;30447.0;30310.0;30305.0;29866.0;30029.0;30001.0;29983.0;30374.0;30036.0;29749.0;29284.0;28657.0;29194.0;28863.0;28636.0;28021.0;28117.0;27590.0;26527.0;26895.0;Industriel;Définitif;705197.0
2021-12-16;NaTran;28509.0;29027.0;28600.0;29086.0;29028.0;29167.0;28880.0;28853.0;28834.0;28982.0;28679.0;28998.0;29064.0;29082.0;28506.0;28268.0;27755.0;27419.0;24837.0;22361.0;21722.0;22139.0;22360.0;22798.0;Industriel;Définitif;652953.0
2021-12-11;NaTran;23682.0;26311.0;26986.0;27643.0;27942.0;28001.0;27901.0;27966.0;27813.0;27749.0;27880.0;28039.0;27854.0;28069.0;28068.0;27482.0;26674.0;26534.0;26185.0;25640.0;25386.0;25022.0;23708.0;23618.0;Industriel;Définitif;642151.0
2021-11-19;NaTran;27812.0;28233.0;28041.0;28073.0;27784.0;27052.0;26907.0;27011.0;26644.0;26759.0;26685.0;26801.0;26947.0;27189.0;26748.0;26017.0;26123.0;26293.0;25961.0;25473.0;26052.0;26029.0;25856.0;26011.0;Industriel;Définitif;642501.0
2021-11-18;NaTran;26639.0;28659.0;28889.0;28584.0;27881.0;26974.0;26633.0;26482.0;26424.0;26748.0;27106.0;27365.0;27942.0;27790.0;27657.0;27493.0;27545.0;27385.0;27447.0;27616.0;27783.0;27577.0;27376.0;27325.0;Industriel;Définitif;659318.0
2021-11-17;NaTran;25664.0;26567.0;27590.0;27494.0;27346.0;26876.0;26565.0;26676.0;26823.0;26831.0;26629.0;27213.0;27652.0;27302.0;27062.0;27196.0;26946.0;26196.0;23942.0;22092.0;21444.0;21591.0;21641.0;22427.0;Industriel;Définitif;617767.0
2021-11-11;NaTran;26445.0;26223.0;26654.0;26578.0;26230.0;25955.0;25568.0;25747.0;25627.0;25625.0;25649.0;25909.0;26423.0;26541.0;26070.0;25937.0;25892.0;25914.0;26004.0;25602.0;26332.0;26141.0;26048.0;26218.0;Industriel;Définitif;625333.0
2021-10-30;NaTran;14128.0;14217.0;14528.0;15138.0;15055.0;15049.0;15161.0;15101.0;14801.0;14702.0;15284.0;15748.0;16469.0;16700.0;16803.0;16699.0;16622.0;15931.0;14561.0;14128.0;26424.0;13762.0;13698.0;13821.0;Industriel;Définitif;374532.0
2021-10-25;NaTran;21792.0;24127.0;24833.0;25080.0;24584.0;24282.0;23971.0;23696.0;23453.0;23655.0;23863.0;23482.0;24023.0;24662.0;24735.0;24624.0;24221.0;22423.0;21579.0;19788.0;19221.0;18968.0;19441.0;20317.0;Industriel;Définitif;550820.0
2021-10-24;NaTran;16129.0;16182.0;16268.0;16080.0;15993.0;15764.0;15277.0;13890.0;13729.0;13640.0;14322.0;17451.0;19895.0;21138.0;21068.0;20734.0;20654.0;20255.0;18304.0;16587.0;16132.0;16238.0;16459.0;17943.0;Industriel;Définitif;410133.0
2021-10-23;NaTran;21524.0;21359.0;21697.0;21557.0;21839.0;20928.0;19740.0;19117.0;18445.0;18068.0;19205.0;21530.0;22319.0;22700.0;22745.0;21895.0;21516.0;21017.0;19958.0;17015.0;16313.0;16043.0;15984.0;15855.0;Industriel;Définitif;478369.0
2021-10-22;NaTran;20525.0;23337.0;24067.0;24364.0;24196.0;23556.0;22586.0;22482.0;21855.0;21934.0;22072.0;23593.0;23849.0;23736.0;23526.0;23023.0;22350.0;22402.0;21756.0;21564.0;21494.0;21270.0;20982.0;21422.0;Industriel;Définitif;541942.0
2021-10-19;NaTran;18664.0;20167.0;19997.0;19866.0;19519.0;18885.0;18219.0;16374.0;14966.0;15326.0;15571.0;15887.0;15627.0;15795.0;15579.0;15352.0;14208.0;13936.0;14188.0;13530.0;13379.0;13212.0;13145.0;13351.0;Industriel;Définitif;384743.0
2021-10-15;NaTran;19635.0;20799.0;21523.0;21700.0;21427.0;20826.0;20191.0;19763.0;19109.0;19102.0;20260.0;20064.0;21210.0;21794.0;21511.0;21015.0;19751.0;19543.0;17264.0;15711.0;15081.0;14923.0;14921.0;14892.0;Industriel;Définitif;462015.0
2021-10-10;NaTran;12189.0;12221.0;12197.0;12342.0;12286.0;12122.0;11930.0;11716.0;11664.0;11610.0;12176.0;13132.0;14248.0;14466.0;14321.0;14281.0;14702.0;14333.0;13027.0;12625.0;12753.0;13092.0;14702.0;16684.0;Industriel;Définitif;314822.0
2021-10-04;NaTran;16646.0;19233.0;20004.0;20262.0;20539.0;20560.0;19601.0;18959.0;17661.0;17005.0;18182.0;20279.0;21274.0;22211.0;21234.0;19054.0;16374.0;15129.0;14638.0;14567.0;14533.0;14427.0;14300.0;14313.0;Industriel;Définitif;430987.0
2021-10-03;NaTran;11691.0;11745.0;11775.0;11777.0;11841.0;11867.0;11798.0;11724.0;11625.0;11592.0;11681.0;12073.0;12246.0;12272.0;12829.0;12807.0;12766.0;11989.0;11865.0;11687.0;11931.0;12364.0;13118.0;15165.0;Industriel;Définitif;292229.0
2021-09-21;NaTran;18254.0;20368.0;20483.0;20501.0;19949.0;16882.0;15667.0;15756.0;15336.0;15293.0;15848.0;17685.0;18350.0;18502.0;18306.0;18266.0;17101.0;16403.0;14343.0;13669.0;13077.0;13127.0;13427.0;13965.0;Industriel;Définitif;400557.0
2021-09-18;NaTran;13183.0;13353.0;13404.0;13164.0;12909.0;12963.0;12903.0;13118.0;12940.0;13020.0;13211.0;13171.0;13225.0;13234.0;13009.0;13035.0;13060.0;13284.0;12259.0;11712.0;11890.0;11816.0;12008.0;12219.0;Industriel;Définitif;308090.0
2021-09-14;NaTran;18121.0;19343.0;19897.0;20037.0;20418.0;20076.0;19509.0;19708.0;19814.0;19722.0;19610.0;19792.0;20150.0;20187.0;20279.0;19976.0;18486.0;17771.0;15534.0;13462.0;13596.0;13744.0;13798.0;15518.0;Industriel;Définitif;438547.0
2021-09-10;NaTran;19460.0;20806.0;20669.0;20989.0;21184.0;21136.0;20383.0;20294.0;20222.0;20084.0;20419.0;20562.0;20750.0;21556.0;21465.0;21174.0;20972.0;20425.0;17679.0;13858.0;13563.0;13370.0;13292.0;13285.0;Industriel;Définitif;457598.0
2021-09-09;NaTran;18757.0;19793.0;20868.0;21168.0;20952.0;21001.0;20894.0;20787.0;20882.0;20953.0;21185.0;21416.0;21653.0;21418.0;21288.0;21119.0;20474.0;19408.0;15353.0;14181.0;14306.0;14321.0;14541.0;15430.0;Industriel;Définitif;462149.0
2021-09-08;NaTran;14895.0;15247.0;15242.0;15265.0;15088.0;14462.0;14248.0;14742.0;14947.0;15148.0;16185.0;17907.0;18391.0;18684.0;18713.0;18529.0;16903.0;15816.0;14849.0;13773.0;13917.0;14084.0;14307.0;15499.0;Industriel;Définitif;376841.0
2021-09-07;NaTran;15703.0;16468.0;17282.0;17055.0;16588.0;15492.0;14461.0;14213.0;14692.0;14725.0;15107.0;16909.0;18403.0;18843.0;18503.0;17625.0;16683.0;15328.0;13626.0;12711.0;12681.0;12529.0;12527.0;13453.0;Industriel;Définitif;371610.0
2021-09-04;NaTran;12214.0;12292.0;12163.0;12193.0;11984.0;11755.0;11850.0;11742.0;11588.0;11603.0;11635.0;11999.0;13216.0;13461.0;13252.0;13291.0;13166.0;13174.0;12988.0;11405.0;11328.0;11232.0;11269.0;11312.0;Industriel;Définitif;292114.0
2021-08-29;NaTran;11225.0;11188.0;11071.0;11000.0;11026.0;11054.0;11211.0;11061.0;10862.0;10914.0;10926.0;11012.0;11043.0;11203.0;11276.0;11336.0;11418.0;11312.0;11366.0;11379.0;11392.0;11658.0;12219.0;13522.0;Industriel;Définitif;271676.0
2021-08-26;NaTran;13444.0;13605.0;12962.0;12885.0;13289.0;13582.0;13268.0;13221.0;13013.0;13102.0;12762.0;12690.0;13002.0;13196.0;13194.0;13034.0;13031.0;13083.0;12960.0;12844.0;12961.0;12911.0;12910.0;12864.0;Industriel;Définitif;313813.0
2021-08-24;NaTran;12607.0;12705.0;12834.0;12583.0;12281.0;12322.0;12465.0;12735.0;12914.0;12838.0;12699.0;12598.0;13054.0;13397.0;13385.0;13004.0;12889.0;13129.0;12968.0;12876.0;12779.0;12657.0;12667.0;12829.0;Industriel;Définitif;307212.0
2021-08-23;NaTran;12454.0;12220.0;12336.0;12358.0;12546.0;12331.0;12576.0;12609.0;12664.0;12509.0;12439.0;12569.0;12800.0;12864.0;12950.0;12872.0;12678.0;12728.0;12739.0;12662.0;12550.0;12380.0;12434.0;12238.0;Industriel;Définitif;301507.0
2021-08-20;NaTran;12618.0;12659.0;12784.0;12567.0;12493.0;12258.0;12290.0;12423.0;12236.0;11537.0;12091.0;12291.0;12649.0;12983.0;13158.0;13160.0;13020.0;13076.0;12555.0;12069.0;12084.0;11712.0;11844.0;11817.0;Industriel;Définitif;298375.0
2021-08-15;NaTran;10148.0;10151.0;9999.0;9879.0;9959.0;9928.0;9966.0;9923.0;9948.0;9915.0;10007.0;10061.0;9974.0;9976.0;10148.0;10175.0;10190.0;10247.0;10253.0;10201.0;10080.0;10018.0;10100.0;10162.0;Industriel;Définitif;241408.0
2021-08-14;NaTran;10612.0;10519.0;10538.0;10593.0;10437.0;10443.0;10336.0;10357.0;10262.0;10123.0;10130.0;10057.0;10572.0;11596.0;11769.0;11357.0;11038.0;11036.0;10298.0;9925.0;10126.0;10118.0;10078.0;10074.0;Industriel;Définitif;252395.0
2021-08-11;NaTran;13058.0;12886.0;13235.0;12865.0;12870.0;12904.0;12701.0;12514.0;12402.0;12457.0;13150.0;13274.0;14091.0;15000.0;15359.0;15274.0;15289.0;15180.0;14316.0;13109.0;12839.0;12703.0;12763.0;13361.0;Industriel;Définitif;323599.0
2021-08-10;NaTran;11745.0;12034.0;11994.0;12072.0;11780.0;11871.0;12083.0;12001.0;11939.0;12233.0;12343.0;12633.0;13148.0;13337.0;13377.0;13374.0;13363.0;13378.0;13019.0;12623.0;12593.0;12972.0;12750.0;12913.0;Industriel;Définitif;301573.0
2021-08-08;NaTran;10876.0;10976.0;10990.0;11009.0;10596.0;10496.0;10465.0;10213.0;10152.0;10240.0;10282.0;10291.0;10208.0;10307.0;10232.0;10313.0;10365.0;10454.0;10352.0;10498.0;10302.0;10799.0;10840.0;11001.0;Industriel;Définitif;252256.0
2021-07-27;NaTran;13324.0;13658.0;13809.0;13433.0;13586.0;13049.0;12740.0;12903.0;12628.0;12615.0;13253.0;12896.0;13179.0;13255.0;13504.0;12854.0;12757.0;13276.0;12627.0;11544.0;11555.0;11319.0;11147.0;11296.0;Industriel;Définitif;306209.0
2021-07-17;NaTran;11563.0;11569.0;12547.0;12709.0;12916.0;12803.0;12400.0;11849.0;11547.0;11843.0;11774.0;12066.0;12925.0;13374.0;13283.0;13173.0;13122.0;12958.0;11645.0;11071.0;11093.0;11057.0;11034.0;11069.0;Industriel;Définitif;291390.0
2021-07-16;NaTran;13591.0;13597.0;14092.0;14333.0;14425.0;14261.0;14311.0;14227.0;14191.0;13848.0;13875.0;13844.0;13940.0;13839.0;14016.0;13930.0;14145.0;14121.0;13168.0;12560.0;12492.0;11799.0;11682.0;11522.0;Industriel;Définitif;325808.0
2021-07-14;NaTran;12598.0;13153.0;13281.0;13350.0;13343.0;13357.0;13276.0;13280.0;13059.0;13047.0;13238.0;13300.0;13339.0;13489.0;13266.0;13329.0;13340.0;13372.0;12973.0;12591.0;11894.0;11868.0;11981.0;11913.0;Industriel;Définitif;311637.0
2021-07-11;NaTran;12504.0;12229.0;12107.0;12128.0;12138.0;12137.0;12191.0;12290.0;12236.0;12194.0;12145.0;12210.0;12709.0;12963.0;13222.0;13375.0;13433.0;13561.0;13312.0;13397.0;13688.0;13407.0;13660.0;14921.0;Industriel;Définitif;308156.0
2021-07-08;NaTran;17411.0;19178.0;19859.0;20190.0;20314.0;19898.0;19956.0;19602.0;19342.0;19167.0;18480.0;18439.0;19052.0;19299.0;19017.0;18835.0;18954.0;19021.0;19109.0;18026.0;18114.0;18219.0;17766.0;18419.0;Industriel;Définitif;455666.0
2021-06-25;NaTran;16910.0;16597.0;16442.0;16994.0;17307.0;16488.0;16156.0;16238.0;16231.0;15923.0;16258.0;16397.0;17569.0;17731.0;17066.0;16955.0;17088.0;16610.0;16187.0;14995.0;14078.0;13269.0;13154.0;13075.0;Industriel;Définitif;385719.0
2021-06-17;NaTran;16035.0;17510.0;17851.0;17904.0;17066.0;16747.0;17358.0;17700.0;17490.0;17282.0;17486.0;17255.0;17236.0;17520.0;17272.0;16743.0;17132.0;17243.0;16138.0;14362.0;14589.0;14189.0;14520.0;15225.0;Industriel;Définitif;399855.0
2021-06-13;NaTran;11775.0;11911.0;11869.0;11686.0;11632.0;11473.0;11293.0;11278.0;11255.0;11206.0;11166.0;11149.0;11132.0;11222.0;11213.0;11498.0;11741.0;11782.0;11884.0;12072.0;12098.0;12165.0;12799.0;13954.0;Industriel;Définitif;281252.0
2021-06-01;NaTran;14805.0;14872.0;14430.0;14624.0;14594.0;14489.0;14461.0;14391.0;14164.0;13938.0;14112.0;15005.0;15794.0;16133.0;15842.0;14799.0;15813.0;15574.0;14568.0;13637.0;13087.0;13142.0;13064.0;12992.0;Industriel;Définitif;348331.0
2021-05-30;NaTran;12902.0;12758.0;12876.0;12750.0;12563.0;12294.0;12102.0;12165.0;12074.0;12091.0;12164.0;12172.0;12161.0;12228.0;12249.0;12376.0;12489.0;12536.0;12536.0;12163.0;12215.0;12400.0;12500.0;13236.0;Industriel;Définitif;298001.0
2021-05-19;NaTran;17173.0;17797.0;17940.0;17971.0;17597.0;17496.0;16794.0;16430.0;16804.0;16644.0;17305.0;17569.0;17664.0;18110.0;18484.0;18584.0;18465.0;18393.0;17757.0;17580.0;17878.0;17782.0;18493.0;18761.0;Industriel;Définitif;425473.0
2021-05-16;NaTran;12504.0;12387.0;12370.0;12297.0;12346.0;12323.0;12301.0;12316.0;12248.0;12263.0;12308.0;12394.0;12570.0;12915.0;13259.0;13395.0;13753.0;14261.0;14099.0;14333.0;14514.0;14592.0;15247.0;15952.0;Industriel;Définitif;316947.0
2021-05-12;NaTran;17485.0;17806.0;17439.0;17252.0;17222.0;16197.0;16084.0;16568.0;16465.0;16672.0;16837.0;16453.0;16880.0;17080.0;16847.0;17076.0;17202.0;16622.0;15865.0;15278.0;15203.0;14249.0;13930.0;14077.0;Industriel;Définitif;392789.0
2021-05-04;NaTran;14855.0;14850.0;14956.0;15120.0;15088.0;14774.0;14850.0;14961.0;14857.0;14533.0;14804.0;14799.0;14747.0;15073.0;15083.0;15203.0;15175.0;15039.0;15328.0;15348.0;15387.0;15437.0;15561.0;15643.0;Industriel;Définitif;361472.0
2021-04-28;NaTran;21571.0;21383.0;21033.0;21002.0;20459.0;20034.0;19988.0;20032.0;19955.0;19867.0;19855.0;19130.0;19426.0;20524.0;20797.0;20599.0;20726.0;20863.0;20603.0;20379.0;19978.0;19512.0;19542.0;20205.0;Industriel;Définitif;487475.0
2021-04-23;NaTran;22688.0;22800.0;22598.0;21936.0;21292.0;18704.0;17510.0;17313.0;16957.0;17055.0;17604.0;19099.0;20316.0;21125.0;21045.0;19857.0;20033.0;19628.0;18643.0;16658.0;16033.0;15973.0;15700.0;15950.0;Industriel;Définitif;456529.0
2021-04-20;NaTran;23746.0;24002.0;23496.0;23605.0;22986.0;22539.0;22370.0;22280.0;22160.0;21941.0;21639.0;21567.0;21693.0;22133.0;22306.0;22052.0;22168.0;22197.0;22267.0;22450.0;22063.0;22268.0;22254.0;22656.0;Industriel;Définitif;538850.0
2021-04-15;NaTran;25377.0;25608.0;25429.0;25198.0;24470.0;23738.0;23191.0;23858.0;23565.0;22683.0;23045.0;22941.0;23452.0;23622.0;23935.0;23701.0;24130.0;24034.0;24158.0;24365.0;24389.0;24672.0;24800.0;24630.0;Industriel;Définitif;579004.0
2021-03-31;NaTran;21435.0;23134.0;23932.0;23308.0;22496.0;20640.0;19243.0;18708.0;18075.0;17816.0;17764.0;19379.0;21333.0;22050.0;22140.0;21890.0;21798.0;21598.0;20701.0;19154.0;18579.0;17998.0;17921.0;18449.0;Industriel;Définitif;489551.0
2021-03-30;NaTran;22902.0;24393.0;24149.0;23383.0;21178.0;19207.0;18806.0;19148.0;19001.0;18452.0;18880.0;19743.0;21003.0;22325.0;22439.0;22514.0;22238.0;22321.0;22144.0;21544.0;21794.0;21755.0;21598.0;22457.0;Industriel;Définitif;513386.0
2021-03-29;NaTran;19564.0;20476.0;21261.0;20925.0;20348.0;18987.0;17455.0;16537.0;16479.0;16377.0;17321.0;17581.0;18484.0;19180.0;19418.0;19361.0;19279.0;19153.0;18894.0;18750.0;19543.0;20032.0;21387.0;22758.0;Industriel;Définitif;459562.0
2021-03-14;NaTran;15782.0;15906.0;15704.0;15515.0;15443.0;15445.0;15380.0;15407.0;15391.0;15299.0;15224.0;15297.0;15443.0;15634.0;15720.0;15865.0;15835.0;15930.0;16081.0;16157.0;16227.0;16423.0;16596.0;17319.0;Industriel;Définitif;379035.0
2021-03-06;NaTran;18446.0;18500.0;18586.0;18500.0;17775.0;17602.0;17368.0;17064.0;16747.0;16974.0;18016.0;19432.0;20519.0;20620.0;20729.0;20534.0;20642.0;20711.0;19811.0;18196.0;18224.0;18169.0;18448.0;18348.0;Industriel;Définitif;449972.0
2021-03-05;NaTran;26656.0;27154.0;27469.0;27365.0;27346.0;26493.0;26308.0;26236.0;26771.0;26512.0;26635.0;26619.0;27088.0;27510.0;27281.0;27164.0;26824.0;25572.0;21914.0;19426.0;18631.0;18349.0;18383.0;18409.0;Industriel;Définitif;598125.0
2021-02-28;NaTran;17121.0;17281.0;17136.0;17109.0;16684.0;15807.0;15548.0;15371.0;15471.0;15564.0;15816.0;16650.0;17767.0;18380.0;18428.0;18398.0;18362.0;18764.0;18863.0;18440.0;19200.0;19675.0;21414.0;23017.0;Industriel;Définitif;426279.0
2021-02-25;NaTran;18799.0;19092.0;18642.0;18140.0;17523.0;17643.0;17791.0;17582.0;18020.0;18661.0;21031.0;22996.0;24179.0;25209.0;25108.0;24296.0;23821.0;23102.0;22311.0;21320.0;21258.0;20653.0;20278.0;21789.0;Industriel;Définitif;499257.0
2021-02-21;NaTran;16331.0;16118.0;16256.0;16066.0;15908.0;15608.0;15436.0;15198.0;15280.0;15441.0;15512.0;15985.0;16496.0;16614.0;16745.0;16789.0;16739.0;16930.0;16668.0;16968.0;17084.0;17595.0;18603.0;20857.0;Industriel;Définitif;397238.0
2021-02-17;NaTran;22181.0;25333.0;26634.0;26396.0;25816.0;24422.0;24401.0;25422.0;24574.0;24639.0;25048.0;25703.0;26712.0;27432.0;26682.0;23545.0;22050.0;21634.0;20153.0;20017.0;20081.0;19969.0;19730.0;21396.0;Industriel;Définitif;569982.0
2021-02-13;NaTran;28121.0;29500.0;29702.0;29580.0;29372.0;29019.0;28720.0;28269.0;27437.0;27430.0;27744.0;28046.0;28338.0;28507.0;28561.0;27604.0;26328.0;26298.0;24548.0;23577.0;23245.0;22979.0;22399.0;22367.0;Industriel;Définitif;647702.0
2021-02-06;NaTran;17149.0;17210.0;17167.0;17115.0;17196.0;17299.0;17564.0;17405.0;17022.0;16885.0;16811.0;16451.0;16768.0;16826.0;16661.0;16524.0;16526.0;16514.0;16339.0;16084.0;16046.0;16099.0;16056.0;15942.0;Industriel;Définitif;401669.0
2021-02-04;NaTran;23399.0;25905.0;26303.0;26608.0;26851.0;26795.0;26696.0;26518.0;26020.0;25889.0;25837.0;25606.0;26139.0;26511.0;25995.0;24139.0;23245.0;21951.0;20731.0;20519.0;20647.0;20541.0;20602.0;21652.0;Industriel;Définitif;585112.0
2021-01-30;NaTran;16811.0;16892.0;17162.0;17501.0;17567.0;17425.0;17161.0;17006.0;16975.0;16926.0;16811.0;16895.0;17162.0;17224.0;17072.0;17034.0;16946.0;17104.0;16308.0;16142.0;16132.0;16247.0;16299.0;16472.0;Industriel;Définitif;405287.0
2021-01-27;NaTran;26709.0;28562.0;29035.0;29144.0;29471.0;29303.0;29068.0;28749.0;28576.0;28634.0;28418.0;28698.0;28537.0;28163.0;27525.0;27103.0;25274.0;24561.0;23610.0;21298.0;21049.0;20735.0;20666.0;22248.0;Industriel;Définitif;635147.0
2021-01-25;NaTran;25540.0;28038.0;28923.0;29045.0;29394.0;29569.0;28947.0;28649.0;28633.0;28695.0;28978.0;28937.0;29334.0;29620.0;29061.0;28064.0;27496.0;26168.0;25727.0;24614.0;24161.0;23754.0;23380.0;25106.0;Industriel;Définitif;659845.0
2021-01-21;NaTran;18889.0;19755.0;19814.0;19804.0;19926.0;19833.0;19731.0;19659.0;19502.0;19520.0;19515.0;19759.0;20093.0;20243.0;19694.0;19543.0;19559.0;18357.0;18141.0;18127.0;18232.0;18201.0;18799.0;19899.0;Industriel;Définitif;464606.0
2021-01-12;NaTran;29095.0;29830.0;30025.0;29733.0;29931.0;30231.0;30059.0;29915.0;29985.0;30056.0;30287.0;30547.0;30874.0;30686.0;29646.0;28920.0;28908.0;29340.0;29651.0;29220.0;28178.0;28001.0;27543.0;28674.0;Industriel;Définitif;709348.0
2021-01-09;NaTran;29553.0;29555.0;28772.0;29068.0;29083.0;28962.0;28568.0;28381.0;28339.0;28576.0;29141.0;29560.0;29559.0;29608.0;29542.0;29686.0;29637.0;29407.0;28585.0;27609.0;26866.0;25658.0;24734.0;24825.0;Industriel;Définitif;683285.0
2021-01-07;NaTran;30300.0;30994.0;30442.0;30207.0;30572.0;31307.0;31144.0;31366.0;31192.0;31260.0;31123.0;31449.0;31595.0;31642.0;30906.0;30429.0;29777.0;30094.0;29852.0;29804.0;30042.0;29924.0;29890.0;30107.0;Industriel;Définitif;735431.0
